property_type,zipcode,price,beds,baths,sqft,lot_size,days_on_market,price_per_sqft,hoa_month,property_age,school_rating,school_count,median_income,hotness_score,supply_score,demand_score,university_count,barts,malls,universities,bedBath,AvgRoomSize
0,94531,504888,3,2,2105,6960,285,240,0.0,23,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,421.0
0,94509,490000,3,2,1549,7500,333,316,83.0,48,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,309.8
1,94509,257500,2,1,825,1222,356,312,330.0,49,3,16,57253,87.72,85.89,89.55,0,1,1,0,2,275.0
0,94509,470000,3,2,1629,6664,228,289,0.0,45,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,325.8
0,94509,485000,4,2,1845,8050,310,263,0.0,46,3,16,57253,87.72,85.89,89.55,0,1,1,0,8,307.5
0,94531,452000,3,2,1403,6000,270,322,0.0,28,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,280.6
0,94531,462000,3,2,1715,6160,327,269,0.0,23,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,343.0
0,94509,510000,4,3,2128,6700,262,240,0.0,42,3,16,57253,87.72,85.89,89.55,0,1,1,0,12,304.0
0,94509,400000,4,2,1330,5625,363,301,0.0,68,3,16,57253,87.72,85.89,89.55,0,1,1,0,8,221.667
0,94509,435000,3,2,1652,5300,297,263,0.0,66,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,330.4
0,94509,471000,3,2,1693,7575,212,278,0.0,52,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,338.6
0,94509,400000,3,2,1201,6000,299,333,0.0,44,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,240.2
0,94509,450000,3,2,1440,8125,290,313,0.0,52,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,288.0
0,94531,602000,4,3,2835,7610,255,212,0.0,24,3,9,93393,88.2,90.08,86.32,0,0,1,0,12,405.0
0,94531,555000,5,3,2698,6858,285,206,0.0,20,3,9,93393,88.2,90.08,86.32,0,0,1,0,15,337.25
0,94509,605000,4,2,2321,13920,226,261,0.0,20,3,16,57253,87.72,85.89,89.55,0,1,1,0,8,386.833
0,94509,385000,3,2,1058,3040,333,364,0.0,42,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,211.6
0,94509,309950,2,1,744,5005,317,417,0.0,79,3,16,57253,87.72,85.89,89.55,0,1,1,0,2,248.0
0,94531,618000,4,3,2506,7155,192,247,0.0,10,3,9,93393,88.2,90.08,86.32,0,0,1,0,12,358.0
0,94531,569551,4,2,2033,8729,243,280,0.0,2,3,9,93393,88.2,90.08,86.32,0,0,1,0,8,338.833
0,94531,620000,4,2,2567,6710,191,242,0.0,1,3,9,93393,88.2,90.08,86.32,0,0,1,0,8,427.833
0,94531,525000,4,2,2188,6752,191,240,0.0,27,3,9,93393,88.2,90.08,86.32,0,0,1,0,8,364.667
0,94531,581000,4,4,2719,9085,296,214,0.0,19,3,9,93393,88.2,90.08,86.32,0,0,1,0,16,339.875
0,94531,560000,5,2,2720,6778,209,206,0.0,21,3,9,93393,88.2,90.08,86.32,0,0,1,0,10,388.571
0,94531,608000,4,4,2790,5200,193,218,117.0,2,3,9,93393,88.2,90.08,86.32,0,0,1,0,16,348.75
0,94531,440000,3,2,1298,7210,317,339,0.0,31,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,259.6
0,94531,484500,4,2,1915,3700,275,253,0.0,31,3,9,93393,88.2,90.08,86.32,0,0,1,0,8,319.167
0,94509,505000,3,2,1937,6240,241,261,0.0,31,3,16,57253,87.72,85.89,89.55,0,1,1,0,6,387.4
0,94509,325000,3,1,926,5000,275,351,0.0,87,3,16,57253,87.72,85.89,89.55,0,1,1,0,3,231.5
0,94531,535000,3,2,2260,6647,191,237,0.0,19,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,452.0
0,94561,560000,3,2,1766,9850,251,317,0.0,14,4,10,81824,84.18,78.6,89.76,0,0,0,0,6,353.2
0,94531,495000,4,2,2208,5400,345,224,0.0,20,3,9,93393,88.2,90.08,86.32,0,0,1,0,8,368.0
0,94531,476500,3,2,1508,5820,230,316,0.0,26,3,9,93393,88.2,90.08,86.32,0,0,1,0,6,301.6
0,94550,816000,4,4,1915,1449,271,426,103.0,5,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,239.375
2,94551,488888,3,2,1274,1140,278,384,340.0,36,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,254.8
0,94550,1130000,4,3,2441,8400,355,463,8.0,18,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,348.714
0,94550,820000,4,2,1721,6000,193,476,0.0,57,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,286.833
0,94550,665000,3,1,1038,5866,233,641,0.0,68,7,11,108408,91.62,86.6,96.65,0,0,1,0,3,259.5
0,94550,850000,4,4,1955,2177,331,435,98.0,5,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,244.375
0,94550,820000,4,2,1702,7556,229,482,33.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,283.667
0,94550,925000,4,3,1987,10569,228,466,33.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,283.857
0,94550,610000,3,1,1001,5600,345,609,0.0,65,7,11,108408,91.62,86.6,96.65,0,0,1,0,3,250.25
0,94551,690000,3,2,1172,6000,215,589,0.0,66,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,234.4
1,94551,770000,3,2,1673,0,354,460,474.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,334.6
0,94551,705000,3,2,1492,5497,212,473,0.0,63,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,298.4
0,94550,749000,3,2,1681,7128,331,446,0.0,63,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,336.2
0,94551,870000,4,2,1561,8204,236,557,0.0,49,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,260.167
2,94551,550000,2,2,1337,1196,264,411,390.0,35,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,334.25
0,94551,875000,4,2,1683,6564,279,520,127.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,280.5
0,94550,1438000,4,4,3550,15867,353,405,0.0,23,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,443.75
0,94550,815000,3,2,2154,5224,215,378,0.0,32,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,430.8
2,94550,615000,2,2,1287,0,256,478,250.0,7,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,321.75
0,94550,750000,2,1,1212,5000,258,619,0.0,72,7,11,108408,91.62,86.6,96.65,0,0,1,0,2,404.0
0,94551,905000,3,2,1761,9633,242,514,0.0,25,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,352.2
0,94551,1020000,4,2,2408,7959,220,424,0.0,24,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,401.333
0,94550,680000,3,2,1168,6000,239,582,0.0,61,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,233.6
1,94551,545000,2,2,947,0,213,576,290.0,22,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,236.75
1,94550,363500,2,1,850,0,326,428,432.0,47,7,11,108408,91.62,86.6,96.65,0,0,1,0,2,283.333
1,94550,310000,1,1,690,0,199,449,350.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,1,345.0
0,94551,815000,4,3,1886,6172,230,432,0.0,55,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,269.429
0,94551,680000,3,2,1034,5500,194,658,0.0,70,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,206.8
0,94550,1301500,4,2,2543,12196,304,512,0.0,18,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,423.833
1,94550,605000,2,2,1420,0,255,426,357.0,17,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,355.0
0,94550,836500,3,2,1488,6000,311,562,0.0,54,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,297.6
0,94550,1389000,5,4,3532,11074,319,393,0.0,21,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,392.444
0,94550,812000,3,2,1488,7000,363,546,0.0,52,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,297.6
0,94551,700000,3,2,1478,3882,356,474,0.0,20,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,295.6
1,94550,358500,1,1,610,0,250,588,360.0,31,7,11,108408,91.62,86.6,96.65,0,0,1,0,1,305.0
0,94550,995000,4,2,2263,8017,241,440,0.0,28,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,377.167
0,94550,910000,3,2,2257,3135,270,403,139.0,4,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,451.4
1,94551,600000,2,2,1167,0,275,514,321.0,9,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,291.75
2,94551,879990,4,3,2006,0,363,439,343.0,3,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,286.571
1,94551,669000,3,4,1379,0,261,485,328.0,8,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,197.0
1,94551,630000,3,2,1322,0,349,477,290.0,22,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,264.4
0,94551,873000,3,2,1350,6080,296,647,0.0,52,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,270.0
1,94551,500000,2,2,982,0,277,509,315.0,38,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,245.5
2,94551,700000,3,2,1426,0,236,491,343.0,5,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,285.2
1,94551,700000,2,2,1337,0,311,524,358.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,334.25
1,94551,679000,2,2,1276,0,289,532,358.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,319.0
0,94550,610000,3,2,1189,6600,299,513,0.0,68,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,237.8
0,94550,794444,3,2,1395,6000,268,569,0.0,56,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,279.0
0,94551,625000,5,2,1649,6300,356,379,0.0,56,6,8,103532,91.91,89.41,94.41,0,0,1,0,10,235.571
0,94551,760000,3,2,1321,6664,360,575,0.0,56,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,264.2
0,94550,750000,3,2,1392,5592,237,539,0.0,67,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,278.4
0,94550,744000,3,2,1232,6000,282,604,0.0,60,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,246.4
0,94550,865000,3,2,1723,5920,292,502,0.0,29,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,344.6
1,94551,540000,2,2,1023,0,320,528,285.0,17,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,255.75
0,94550,1052500,4,2,2108,5500,305,499,0.0,63,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,351.333
0,94551,745000,3,2,1224,6602,304,609,78.0,33,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,244.8
0,94551,1025000,4,4,2616,3181,292,392,191.0,3,6,8,103532,91.91,89.41,94.41,0,0,1,0,16,327.0
0,94550,657000,3,2,1192,3360,205,551,0.0,51,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,238.4
0,94551,699000,3,2,1108,6200,201,631,0.0,55,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,221.6
0,94550,920000,4,2,1798,7480,290,512,0.0,28,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,299.667
0,94550,762000,2,1,1160,6007,234,657,0.0,121,7,11,108408,91.62,86.6,96.65,0,0,1,0,2,386.667
0,94550,1290000,4,2,2708,11929,339,476,0.0,27,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,451.333
1,94551,650000,3,2,1635,7241,306,398,328.0,12,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,327.0
0,94551,789000,3,2,1463,5500,277,539,0.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,292.6
1,94550,415000,2,2,955,0,247,435,456.0,47,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,238.75
0,94550,830000,3,2,1106,7100,269,750,0.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,221.2
1,94551,455000,2,2,982,0,250,463,315.0,38,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,245.5
0,94550,700000,3,2,1196,5800,334,585,0.0,66,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,239.2
0,94550,780000,3,2,1505,6425,331,518,0.0,59,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,301.0
0,94550,807000,4,2,1695,1890,268,476,97.0,5,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,282.5
0,94551,780000,3,2,1144,6914,242,682,0.0,55,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,228.8
1,94551,790000,3,4,1300,0,269,608,358.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,185.714
0,94550,549950,2,2,967,4794,307,569,0.0,37,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,241.75
2,94551,800000,3,4,2196,0,318,364,357.0,8,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,313.714
0,94550,1900000,5,4,4451,18535,269,427,0.0,16,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,494.556
0,94551,950000,4,2,2377,7360,313,400,0.0,24,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,396.167
0,94551,770000,3,2,1350,6500,205,570,0.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,270.0
0,94551,970500,4,2,2303,7616,276,421,0.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,383.833
0,94550,743500,3,2,1640,2000,352,453,99.0,6,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,328.0
0,94566,1475000,4,3,2680,7837,341,550,240.0,26,8,9,126782,80.07,79.57,80.57,0,0,1,0,12,382.857
0,94551,819000,4,2,1626,6254,313,504,0.0,52,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,271.0
0,94551,815000,4,2,1619,6433,275,503,0.0,55,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,269.833
0,94551,740000,4,2,1268,10136,353,584,0.0,49,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,211.333
0,94550,820000,4,3,1875,8658,348,437,0.0,56,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,267.857
0,94550,1310000,5,4,3491,10266,214,375,0.0,21,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,387.889
1,94550,390000,2,2,947,0,271,412,372.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,236.75
0,94550,906340,3,2,1728,10000,261,525,0.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,345.6
0,94550,990000,4,3,2268,12480,191,437,0.0,23,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,324.0
0,94550,1140000,4,2,2704,9413,352,422,0.0,24,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,450.667
0,95050,1495000,3,2,1628,7367,242,918,0.0,63,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,325.6
1,95051,380000,1,1,622,0,200,611,492.0,50,6,14,106660,60.92,90.86,30.97,1,0,0,1,1,311.0
0,95050,1430000,3,3,2520,7645,360,567,0.0,73,6,6,73016,54.05,83.99,24.1,1,0,0,1,9,420.0
0,95051,1390000,4,2,1910,6098,241,728,0.0,61,6,14,106660,60.92,90.86,30.97,1,0,0,1,8,318.333
0,95050,1090000,3,2,1206,7224,277,904,0.0,101,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,241.2
0,95050,1390000,3,2,1409,9100,275,987,0.0,70,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,281.8
1,95051,710000,2,2,1028,0,282,691,481.0,52,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,257.0
0,95051,1600000,3,1,1398,15347,277,1144,0.0,73,6,14,106660,60.92,90.86,30.97,1,0,0,1,3,349.5
0,95051,1700000,3,2,1496,9080,237,1136,0.0,58,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,299.2
2,95051,849000,4,2,1564,721,263,543,520.0,59,6,14,106660,60.92,90.86,30.97,1,0,0,1,8,260.667
1,95051,1260000,2,2,1466,0,275,859,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,366.5
0,95051,1475000,3,2,1212,5860,230,1217,0.0,67,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,242.4
0,95050,1181000,3,1,1301,5451,229,908,0.0,97,6,6,73016,54.05,83.99,24.1,1,0,0,1,3,325.25
1,95051,680635,2,2,1028,1175,319,662,481.0,52,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,257.0
0,95050,1411800,3,2,1693,6254,325,834,0.0,70,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,338.6
1,95050,550000,1,1,716,614,341,768,420.0,34,6,6,73016,54.05,83.99,24.1,1,0,0,1,1,358.0
0,95051,1170000,4,2,1694,9770,237,691,0.0,53,6,14,106660,60.92,90.86,30.97,1,0,0,1,8,282.333
0,95050,1350000,3,2,1370,7093,208,985,0.0,66,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,274.0
0,95050,1310000,3,1,1053,5901,209,1244,0.0,72,6,6,73016,54.05,83.99,24.1,1,0,0,1,3,263.25
0,95050,1045000,3,1,1052,6026,201,993,0.0,71,6,6,73016,54.05,83.99,24.1,1,0,0,1,3,263.0
0,95051,1425000,3,2,1379,6599,310,1033,0.0,60,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,275.8
1,95128,1210000,2,2,1200,0,335,1008,500.0,18,5,3,73811,62.54,87.29,37.78,3,0,1,1,4,300.0
0,95050,1200000,4,2,1297,6181,264,925,0.0,66,6,6,73016,54.05,83.99,24.1,1,0,0,1,8,216.167
2,95050,1150000,3,2,2003,2700,324,574,595.0,42,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,400.6
1,95051,620000,2,2,949,2111,212,653,465.0,48,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,237.25
0,95051,1910000,3,2,1388,7194,277,1376,0.0,60,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,277.6
0,95128,1315000,3,1,1230,5323,264,1069,0.0,71,5,3,73811,62.54,87.29,37.78,3,0,1,1,3,307.5
1,95051,810000,2,1,904,1877,313,896,319.0,50,6,14,106660,60.92,90.86,30.97,1,0,0,1,2,301.333
1,95051,1813511,4,4,2229,0,241,814,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,16,278.625
0,95051,1351000,3,2,1254,7156,275,1077,0.0,66,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,250.8
0,95051,1530000,3,2,1166,5726,270,1312,0.0,67,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,233.2
1,95054,900000,2,2,1148,873,338,784,429.0,16,6,4,123048,47.71,81.97,13.45,1,0,0,1,4,287.0
1,95051,750000,2,1,920,871,275,815,401.0,35,6,14,106660,60.92,90.86,30.97,1,0,0,1,2,306.667
1,95051,636500,2,2,983,0,304,648,595.0,51,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,245.75
1,95129,560000,1,1,813,787,302,689,505.0,39,9,9,113190,51.63,90.38,12.88,3,0,1,1,1,406.5
0,95050,1940000,4,3,1956,6384,270,992,0.0,69,6,6,73016,54.05,83.99,24.1,1,0,0,1,12,279.429
1,95050,620000,1,1,760,0,289,816,332.0,43,6,6,73016,54.05,83.99,24.1,1,0,0,1,1,380.0
2,95050,871000,2,2,1280,620,335,680,350.0,41,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,320.0
2,95051,1554640,3,4,1841,0,261,844,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,12,263.0
0,95051,1000000,3,2,1348,6034,243,742,0.0,67,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,269.6
0,95051,1310000,3,2,1166,5199,282,1123,0.0,67,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,233.2
0,95051,1700000,3,2,1432,6560,305,1187,0.0,64,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,286.4
0,95051,1550000,3,2,1118,13825,226,1386,0.0,65,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,223.6
1,95051,1233000,2,2,1466,0,317,841,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,366.5
1,95051,425000,1,1,622,0,228,683,492.0,50,6,14,106660,60.92,90.86,30.97,1,0,0,1,1,311.0
2,95050,861000,2,2,1059,319,359,813,351.0,24,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,264.75
1,95050,569000,2,1,853,2750,355,667,317.0,43,6,6,73016,54.05,83.99,24.1,1,0,0,1,2,284.333
0,95050,1575000,3,2,1529,7633,261,1030,0.0,60,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,305.8
1,95050,918000,2,2,1256,1742,298,731,432.0,37,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,314.0
0,95050,1385000,5,3,1872,7954,324,740,0.0,50,6,6,73016,54.05,83.99,24.1,1,0,0,1,15,234.0
2,95054,1240000,3,2,1716,1217,362,723,442.0,17,6,4,123048,47.71,81.97,13.45,1,0,0,1,6,343.2
0,95054,956000,3,2,1097,9040,349,871,0.0,59,6,4,123048,47.71,81.97,13.45,1,0,0,1,6,219.4
0,95050,1175000,2,1,1123,6134,314,1046,0.0,69,6,6,73016,54.05,83.99,24.1,1,0,0,1,2,374.333
0,95050,1370000,3,2,1035,8050,240,1324,0.0,68,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,207.0
0,95050,1500000,4,3,2025,6572,221,741,0.0,10,6,6,73016,54.05,83.99,24.1,1,0,0,1,12,289.286
1,95050,968000,2,2,1135,1135,216,853,417.0,3,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,283.75
0,95126,1065000,3,1,1092,5841,356,975,0.0,75,4,3,76739,61.61,88.72,34.51,3,0,1,1,3,273.0
1,95050,910000,2,2,1330,0,282,684,225.0,37,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,332.5
0,95051,1376000,3,4,1839,1996,194,748,106.0,12,6,14,106660,60.92,90.86,30.97,1,0,0,1,12,262.714
0,95128,1365000,3,2,1040,6313,261,1313,0.0,71,5,3,73811,62.54,87.29,37.78,3,0,1,1,6,208.0
0,95050,1600000,4,3,2206,6463,319,725,0.0,101,6,6,73016,54.05,83.99,24.1,1,0,0,1,12,315.143
1,95051,590000,2,2,956,0,296,617,538.0,50,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,239.0
0,95051,1207000,3,2,1240,5978,359,973,0.0,65,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,248.0
1,95051,645000,2,2,983,1554,352,656,585.0,51,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,245.75
0,95051,1300000,3,2,1639,6425,359,793,0.0,62,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,327.8
1,95051,1652636,4,4,2259,0,282,732,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,16,282.375
0,95051,1300000,3,2,1078,5099,214,1206,0.0,66,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,215.6
0,95051,1365000,4,2,1546,6246,216,883,0.0,69,6,14,106660,60.92,90.86,30.97,1,0,0,1,8,257.667
0,95051,949000,3,1,1006,6569,205,943,0.0,69,6,14,106660,60.92,90.86,30.97,1,0,0,1,3,251.5
1,95051,1589075,3,2,1924,0,310,826,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,384.8
1,95051,1560000,4,4,2004,0,254,778,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,16,250.5
0,94089,1185000,3,2,1000,7223,249,1185,0.0,65,5,2,93503,49.56,89.83,9.28,3,0,0,1,6,200.0
1,95054,641000,1,1,870,0,221,737,357.0,15,6,4,123048,47.71,81.97,13.45,1,0,0,1,1,435.0
0,95051,1160000,3,2,1134,7936,219,1023,0.0,66,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,226.8
0,95126,1050000,2,1,840,11739,230,1250,0.0,96,4,3,76739,61.61,88.72,34.51,3,0,1,1,2,280.0
0,95050,1216000,3,1,985,6130,284,1235,0.0,67,6,6,73016,54.05,83.99,24.1,1,0,0,1,3,246.25
0,95051,1858000,4,2,1350,8453,208,1376,0.0,64,6,14,106660,60.92,90.86,30.97,1,0,0,1,8,225.0
0,95050,1055000,3,2,1131,5660,201,933,0.0,68,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,226.2
0,95050,1175000,2,1,1210,7175,346,971,0.0,75,6,6,73016,54.05,83.99,24.1,1,0,0,1,2,403.333
0,95050,1400000,4,3,2288,4021,359,612,150.0,3,6,6,73016,54.05,83.99,24.1,1,0,0,1,12,326.857
0,95051,1370000,3,2,1254,6172,282,1093,0.0,53,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,250.8
2,95054,1425000,3,2,1894,1370,243,752,443.0,17,6,4,123048,47.71,81.97,13.45,1,0,0,1,6,378.8
2,95050,885000,2,2,1000,502,243,885,350.0,42,6,6,73016,54.05,83.99,24.1,1,0,0,1,4,250.0
0,95054,1303000,3,4,1657,1870,356,786,140.0,18,6,4,123048,47.71,81.97,13.45,1,0,0,1,12,236.714
0,95054,1385000,3,4,1657,1795,269,836,140.0,17,6,4,123048,47.71,81.97,13.45,1,0,0,1,12,236.714
2,95054,1223000,3,3,1651,747,324,741,205.0,9,6,4,123048,47.71,81.97,13.45,1,0,0,1,9,275.167
1,95054,820000,2,1,908,0,285,903,400.0,16,6,4,123048,47.71,81.97,13.45,1,0,0,1,2,302.667
0,95050,1190000,3,2,1622,2757,298,734,350.0,45,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,324.4
1,95129,795000,2,2,1070,1048,328,743,534.0,39,9,9,113190,51.63,90.38,12.88,3,0,1,1,4,267.5
0,95051,1775000,3,2,1388,9512,234,1279,0.0,63,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,277.6
1,95054,925000,2,2,1148,0,297,806,427.0,16,6,4,123048,47.71,81.97,13.45,1,0,0,1,4,287.0
0,95054,1275000,3,2,1400,1641,249,911,70.0,21,6,4,123048,47.71,81.97,13.45,1,0,0,1,6,280.0
2,95054,1220000,2,2,1616,959,233,755,362.0,15,6,4,123048,47.71,81.97,13.45,1,0,0,1,4,404.0
2,95054,1265000,2,2,1616,749,262,783,362.0,19,6,4,123048,47.71,81.97,13.45,1,0,0,1,4,404.0
2,95054,1225121,3,2,1726,2444,222,710,174.0,16,6,4,123048,47.71,81.97,13.45,1,0,0,1,6,345.2
1,95051,1568000,3,4,1841,0,342,852,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,12,263.0
0,95051,1200000,3,2,1237,5805,222,970,0.0,64,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,247.4
1,95051,1239000,2,2,1268,0,245,977,327.0,2,6,14,106660,60.92,90.86,30.97,1,0,0,1,4,317.0
2,95051,1550000,3,4,1730,1579,268,896,319.0,6,6,14,106660,60.92,90.86,30.97,1,0,0,1,12,247.143
1,95051,621800,2,1,1040,0,289,598,591.0,39,6,14,106660,60.92,90.86,30.97,1,0,0,1,2,346.667
0,95051,1510000,3,2,1457,5896,233,1036,0.0,63,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,291.4
0,95051,1550000,3,2,1341,5088,251,1156,0.0,66,6,14,106660,60.92,90.86,30.97,1,0,0,1,6,268.2
2,95050,1305000,3,4,1870,640,282,698,304.0,2,6,6,73016,54.05,83.99,24.1,1,0,0,1,12,267.143
0,95050,1420000,3,2,1140,5950,254,1246,0.0,66,6,6,73016,54.05,83.99,24.1,1,0,0,1,6,228.0
0,95050,1620000,3,3,2160,5117,237,750,0.0,116,6,6,73016,54.05,83.99,24.1,1,0,0,1,9,360.0
